id,job_key,job_name,company,title,location,category,tag,text
linkedin_senior_product_manager_smb_hiring_4391898121__role__013,linkedin_senior_product_manager_smb_hiring_4391898121,Linkedin Senior Product Manager Smb Hiring,Linkedin,Senior Product Manager Smb Hiring,,role,,Generate buy-in and excitement with key stakeholders and executives across LinkedIn
linkedin_senior_product_manager_smb_hiring_4391898121__role__014,linkedin_senior_product_manager_smb_hiring_4391898121,Linkedin Senior Product Manager Smb Hiring,Linkedin,Senior Product Manager Smb Hiring,,role,,"Contribute toward a team culture focused on high velocity decision making, deep care, and learning"
linkedin_senior_product_manager_smb_hiring_4391898121__role__015,linkedin_senior_product_manager_smb_hiring_4391898121,Linkedin Senior Product Manager Smb Hiring,Linkedin,Senior Product Manager Smb Hiring,,role,,"Define product metrics, objectives, and key results to help guide and measure the success of initiatives and ramps"
linkedin_senior_product_manager_smb_hiring_4391898121__requirement__016,linkedin_senior_product_manager_smb_hiring_4391898121,Linkedin Senior Product Manager Smb Hiring,Linkedin,Senior Product Manager Smb Hiring,,requirement,,7+ years of experience in a product management or equivalent role.
linkedin_senior_product_manager_smb_hiring_4391898121__requirement__017,linkedin_senior_product_manager_smb_hiring_4391898121,Linkedin Senior Product Manager Smb Hiring,Linkedin,Senior Product Manager Smb Hiring,,requirement,,Bachelor’s degree in technology or equivalent experience.
linkedin_senior_product_manager_smb_hiring_4391898121__requirement__018,linkedin_senior_product_manager_smb_hiring_4391898121,Linkedin Senior Product Manager Smb Hiring,Linkedin,Senior Product Manager Smb Hiring,,requirement,,MS degree in a technology-related field
linkedin_senior_product_manager_smb_hiring_4391898121__requirement__019,linkedin_senior_product_manager_smb_hiring_4391898121,Linkedin Senior Product Manager Smb Hiring,Linkedin,Senior Product Manager Smb Hiring,,requirement,,"Experience in consumer product and consumer monetization, specifically ads-based and subscription business models"
linkedin_senior_product_manager_smb_hiring_4391898121__requirement__020,linkedin_senior_product_manager_smb_hiring_4391898121,Linkedin Senior Product Manager Smb Hiring,Linkedin,Senior Product Manager Smb Hiring,,requirement,,"Experience building web/mobile consumer products with a demonstrated ability to drive product planning, development and launch"
linkedin_senior_product_manager_smb_hiring_4391898121__requirement__021,linkedin_senior_product_manager_smb_hiring_4391898121,Linkedin Senior Product Manager Smb Hiring,Linkedin,Senior Product Manager Smb Hiring,,requirement,,Ability to manage and lead across highly cross-functional teams
linkedin_senior_product_manager_smb_hiring_4391898121__requirement__022,linkedin_senior_product_manager_smb_hiring_4391898121,Linkedin Senior Product Manager Smb Hiring,Linkedin,Senior Product Manager Smb Hiring,,requirement,,Ability to communicate findings clearly to both technical and non-technical audiences
linkedin_senior_product_manager_smb_hiring_4391898121__requirement__023,linkedin_senior_product_manager_smb_hiring_4391898121,Linkedin Senior Product Manager Smb Hiring,Linkedin,Senior Product Manager Smb Hiring,,requirement,,Consumer Monetization and Pricing
linkedin_senior_product_manager_smb_hiring_4391898121__requirement__024,linkedin_senior_product_manager_smb_hiring_4391898121,Linkedin Senior Product Manager Smb Hiring,Linkedin,Senior Product Manager Smb Hiring,,requirement,,LinkedIn is committed to fair and equitable compensation practices.
linkedin_senior_product_manager_smb_hiring_4391898121__requirement__025,linkedin_senior_product_manager_smb_hiring_4391898121,Linkedin Senior Product Manager Smb Hiring,Linkedin,Senior Product Manager Smb Hiring,,requirement,,"Actual compensation packages are based on several factors that are unique to each candidate, including but not limited to skill set, depth of experience, certifications, and specific work location."
linkedin_senior_product_manager_smb_hiring_4391898121__requirement__026,linkedin_senior_product_manager_smb_hiring_4391898121,Linkedin Senior Product Manager Smb Hiring,Linkedin,Senior Product Manager Smb Hiring,,requirement,,This may be different in other locations due to differences in the cost of labor.
samsara_senior_product_manager_growth_4383046364__overview__001,samsara_senior_product_manager_growth_4383046364,Samsara Senior Product Manager Growth,Samsara,Senior Product Manager Growth,,overview,,"Samsara (NYSE: IOT) is the pioneer of the Connected Operations™ Cloud, which is a platform that enables organizations that depend on physical operations to harness Internet of Things (IoT) data to develop actionable insights and improve their operations."
samsara_senior_product_manager_growth_4383046364__overview__002,samsara_senior_product_manager_growth_4383046364,Samsara Senior Product Manager Growth,Samsara,Senior Product Manager Growth,,overview,,"At Samsara, we are helping improve the safety, efficiency and sustainability of the physical operations that power our global economy."
samsara_senior_product_manager_growth_4383046364__overview__003,samsara_senior_product_manager_growth_4383046364,Samsara Senior Product Manager Growth,Samsara,Senior Product Manager Growth,,overview,,"Representing more than 40% of global GDP, these industries are the infrastructure of our planet, including agriculture, construction, field services, transportation, and manufacturing — and we are excited to help digitally transform their operations at scale."
samsara_senior_product_manager_growth_4383046364__overview__004,samsara_senior_product_manager_growth_4383046364,Samsara Senior Product Manager Growth,Samsara,Senior Product Manager Growth,,overview,,"Working at Samsara means you’ll help define the future of physical operations and be on a team that’s shaping an exciting array of product solutions, including Video-Based Safety, Vehicle Telematics, Apps and Driver Workflows, and Equipment Monitoring."
samsara_senior_product_manager_growth_4383046364__overview__005,samsara_senior_product_manager_growth_4383046364,Samsara Senior Product Manager Growth,Samsara,Senior Product Manager Growth,,overview,,"As part of a recently public company, you’ll have the autonomy and support to make an impact as we build for the long term."
samsara_senior_product_manager_growth_4383046364__overview__006,samsara_senior_product_manager_growth_4383046364,Samsara Senior Product Manager Growth,Samsara,Senior Product Manager Growth,,overview,,"The Growth team is looking for a Senior Product Manager to help grow Samsara’s revenue by scaling our product-led, self-serve experiences across the customer lifecycle — from trial through purchase, expansion, and renewals."
samsara_senior_product_manager_growth_4383046364__overview__007,samsara_senior_product_manager_growth_4383046364,Samsara Senior Product Manager Growth,Samsara,Senior Product Manager Growth,,overview,,"In this role, you will partner closely with engineering, design, sales, marketing, finance, and go-to-market teams to build intuitive experiences that help customers discover value, transact seamlessly, and continue to grow with Samsara over time."
samsara_senior_product_manager_growth_4383046364__overview__008,samsara_senior_product_manager_growth_4383046364,Samsara Senior Product Manager Growth,Samsara,Senior Product Manager Growth,,overview,,"This role is a great fit if you’re passionate about growing businesses through great product experiences, enjoy working across complex systems, and thrive in environments where data, experimentation, and customer empathy guide decision-making."
samsara_senior_product_manager_growth_4383046364__overview__009,samsara_senior_product_manager_growth_4383046364,Samsara Senior Product Manager Growth,Samsara,Senior Product Manager Growth,,overview,,This role is a remote based role in the United States.
samsara_senior_product_manager_growth_4383046364__overview__010,samsara_senior_product_manager_growth_4383046364,Samsara Senior Product Manager Growth,Samsara,Senior Product Manager Growth,,overview,,"You are the architect of your own career: If you put in the work, this role won’t be your last at Samsara."
samsara_senior_product_manager_growth_4383046364__overview__011,samsara_senior_product_manager_growth_4383046364,Samsara Senior Product Manager Growth,Samsara,Senior Product Manager Growth,,overview,,"We set up our employees for success and have built a culture that encourages rapid career development, countless opportunities to experiment and master your craft in a hyper-growth environment."
samsara_senior_product_manager_growth_4383046364__overview__012,samsara_senior_product_manager_growth_4383046364,Samsara Senior Product Manager Growth,Samsara,Senior Product Manager Growth,,overview,,"You’re energized by our opportunity: The vision we have to digitize large sectors of the global economy requires your full focus and best efforts to bring forth creative, ambitious ideas for our customers."
samsara_senior_product_manager_growth_4383046364__overview__013,samsara_senior_product_manager_growth_4383046364,Samsara Senior Product Manager Growth,Samsara,Senior Product Manager Growth,,overview,,"You want to be with the best: At Samsara, we win together, celebrate together, and support each other."
samsara_senior_product_manager_growth_4383046364__role__014,samsara_senior_product_manager_growth_4383046364,Samsara Senior Product Manager Growth,Samsara,Senior Product Manager Growth,,role,,"Define and own the strategy and roadmap for product-led, self-serve growth across key lifecycle stages, including trials, purchase, expansion, and renewals."
